,head_id,relation_id,tail_id,score,in_validation,in_testing
36164,34,2,42,-0.36160174,False,False
36165,46,5,27,-0.36160305,False,False
36166,28,9,25,-0.36160553,False,False
36167,0,16,1,-0.36160594,False,False
36168,1,5,19,-0.3616125,False,False
36169,29,14,26,-0.36161298,False,False
36170,25,16,17,-0.3616208,False,False
36171,19,8,24,-0.3616288,False,False
36172,15,16,34,-0.36163422,False,False
36173,17,2,13,-0.36163563,False,False
36174,8,3,25,-0.36164337,False,False
36175,4,3,26,-0.3616445,False,False
36176,31,7,7,-0.36167476,False,False
36177,33,9,45,-0.3616763,False,False
36178,33,3,40,-0.36167687,False,False
36179,19,5,21,-0.3616856,False,False
36180,30,15,19,-0.3616923,False,False
36181,22,16,34,-0.36169234,False,False
36182,14,16,31,-0.3616963,False,False
36183,37,16,12,-0.36169988,False,False
36184,34,3,26,-0.36171076,False,False
36185,39,16,19,-0.361714,False,False
36186,25,15,31,-0.36171526,False,False
36187,6,9,15,-0.36172196,False,False
36188,40,2,28,-0.36174005,False,False
36189,22,9,2,-0.36174327,False,False
36190,14,16,24,-0.36175185,False,False
36191,39,16,25,-0.36175504,False,False
36192,38,14,5,-0.3617553,False,False
36193,31,3,10,-0.3617574,False,False
36194,7,14,12,-0.36175755,False,False
36195,33,14,16,-0.36176184,False,False
36196,30,16,46,-0.36176658,False,False
36197,34,5,0,-0.361774,False,False
36198,0,3,22,-0.36178303,False,False
36199,41,16,3,-0.36178553,False,False
36200,10,14,19,-0.36179072,False,False
36201,40,0,37,-0.36179554,False,False
36202,19,16,31,-0.36179903,False,False
36203,40,11,23,-0.3618056,False,False
36204,45,5,39,-0.3618255,False,False
36205,18,11,21,-0.3618275,False,False
36206,17,5,42,-0.3618361,False,False
36207,37,7,32,-0.3618382,False,False
36208,2,5,12,-0.36186612,False,False
36209,8,2,15,-0.36187926,False,False
36210,12,5,41,-0.36189052,False,False
36211,30,14,45,-0.36189258,False,False
36212,38,16,42,-0.36190078,False,False
36213,0,16,31,-0.3619012,False,False
36214,18,5,25,-0.3619034,False,False
36215,17,5,27,-0.3619267,False,False
36216,19,7,2,-0.36194885,False,False
36217,37,3,8,-0.36194992,False,False
36218,42,14,16,-0.36195287,False,False
36219,8,9,45,-0.3619718,False,False
36220,45,1,31,-0.3619747,False,False
36221,15,7,13,-0.36198023,False,False
36222,26,11,32,-0.36198276,False,False
36223,35,5,21,-0.3619868,False,False
36224,5,5,1,-0.36198807,False,False
36225,16,16,21,-0.36199453,False,False
36226,40,16,6,-0.36199787,False,False
36227,46,11,23,-0.36199832,False,False
36228,30,2,15,-0.36201388,False,False
36229,25,5,13,-0.36202356,False,False
36230,22,15,24,-0.3620451,False,False
36231,35,15,41,-0.3620508,False,False
36232,28,12,37,-0.36205527,False,False
36233,4,7,2,-0.3620611,False,False
36234,12,14,20,-0.3620618,False,False
36235,20,5,0,-0.36206654,False,False
36236,20,12,27,-0.36207026,False,False
36237,42,11,44,-0.36209127,False,False
36238,8,16,25,-0.3620922,False,False
36239,0,16,6,-0.36210212,False,False
36240,2,10,6,-0.36210832,False,False
36241,36,12,46,-0.36210912,False,False
36242,36,2,33,-0.36211437,False,False
36243,30,16,45,-0.36211625,False,False
36244,31,5,26,-0.36213407,False,False
36245,15,16,6,-0.36213544,False,False
36246,31,3,29,-0.3621386,False,False
36247,3,14,2,-0.36213866,False,False
36248,10,16,4,-0.3621397,False,False
36249,24,1,2,-0.36214805,False,False
36250,11,16,22,-0.36215124,False,False
36251,4,5,41,-0.3621513,False,False
36252,22,16,12,-0.36215866,False,False
36253,34,16,45,-0.36217293,False,False
36254,10,16,14,-0.36217618,False,False
36255,22,12,27,-0.36218572,False,False
36256,30,1,39,-0.36218974,False,False
36257,19,16,24,-0.36219105,False,False
36258,35,5,24,-0.36219144,False,False
36259,0,14,42,-0.36220655,False,False
36260,30,16,18,-0.36220977,False,False
36261,44,14,18,-0.36222735,False,False
36262,0,12,11,-0.36223692,False,False
36263,6,1,20,-0.36226118,False,False
36264,4,12,12,-0.36226675,False,False
36265,30,12,21,-0.36227265,False,False
36266,26,3,44,-0.36228076,False,False
36267,19,16,18,-0.36228395,False,False
36268,34,16,15,-0.3622845,False,False
36269,32,12,33,-0.3622916,False,False
36270,29,16,8,-0.36229432,False,False
36271,19,14,40,-0.3622965,False,False
36272,32,5,12,-0.36230546,False,False
36273,1,16,31,-0.36230603,False,False
36274,35,7,26,-0.3623064,False,False
36275,10,15,28,-0.36231172,False,False
36276,26,2,32,-0.36231473,False,False
36277,13,12,22,-0.36233526,False,False
36278,27,12,25,-0.36234933,False,False
36279,0,16,37,-0.36235476,False,False
36280,40,0,6,-0.362363,False,False
36281,10,16,40,-0.36236873,False,False
36282,33,3,25,-0.36238167,False,False
36283,22,14,9,-0.36238897,False,False
36284,5,6,24,-0.36239138,False,False
36285,44,7,18,-0.36239606,False,False
36286,37,16,22,-0.3623984,False,False
36287,10,12,20,-0.36240825,False,False
36288,7,16,26,-0.36240885,False,False
36289,34,11,27,-0.36244202,False,False
36290,30,2,33,-0.36244628,False,False
36291,20,16,5,-0.36244667,False,False
36292,29,16,34,-0.3624485,False,False
36293,37,3,34,-0.36247176,False,False
36294,10,16,39,-0.3624742,False,False
36295,12,4,6,-0.36247817,False,False
36296,33,10,45,-0.3624793,False,False
36297,44,5,14,-0.36249083,False,False
36298,37,7,6,-0.36249226,False,False
36299,45,15,23,-0.36250985,False,False
36300,25,11,44,-0.3625232,False,False
36301,25,16,6,-0.36253357,False,False
36302,29,5,21,-0.36255175,False,False
36303,26,14,36,-0.36256042,False,False
36304,17,3,15,-0.36256835,False,False
36305,44,14,13,-0.36258066,False,False
36306,38,14,18,-0.36259046,False,False
36307,4,3,8,-0.36259496,False,False
36308,31,16,33,-0.3626345,False,False
36309,17,8,39,-0.3626371,False,False
36310,3,12,37,-0.36267346,False,False
36311,39,3,32,-0.36268353,False,False
36312,18,11,7,-0.36268413,False,False
36313,13,11,7,-0.36269185,False,False
36314,28,1,39,-0.3626937,False,False
36315,19,1,0,-0.36270654,False,False
36316,42,12,21,-0.36271828,False,False
36317,5,9,39,-0.36273482,False,False
36318,37,16,35,-0.36274058,False,False
36319,37,14,2,-0.36274317,False,False
36320,16,16,12,-0.36274472,False,False
36321,39,11,9,-0.36274835,False,False
36322,32,1,30,-0.36276877,False,False
36323,33,16,0,-0.36277735,False,False
36324,1,16,23,-0.3627866,False,False
36325,4,12,27,-0.3627888,False,False
36326,10,16,24,-0.36280742,False,False
36327,42,12,35,-0.3628177,False,False
36328,18,16,31,-0.3628204,False,False
36329,3,14,12,-0.36282212,False,False
36330,27,2,15,-0.3628225,False,False
36331,19,5,16,-0.3628245,False,False
36332,46,15,19,-0.3628379,False,False
36333,44,4,1,-0.36284834,False,False
36334,19,7,14,-0.3628544,False,False
36335,34,15,22,-0.36286485,False,False
36336,19,12,35,-0.36286816,False,False
36337,32,16,26,-0.36287078,False,False
36338,11,5,21,-0.3628713,False,False
36339,11,5,12,-0.36287972,False,False
36340,17,3,38,-0.36288163,False,False
36341,19,7,9,-0.36288813,False,False
36342,28,5,45,-0.3628998,False,False
36343,2,5,30,-0.3629116,False,False
36344,29,16,37,-0.3629133,False,False
36345,9,1,22,-0.3629161,False,False
36346,31,16,21,-0.36291912,False,False
36347,9,0,32,-0.36292768,False,False
36348,17,3,32,-0.3629373,False,False
36349,45,1,20,-0.36294007,False,False
36350,0,2,29,-0.3629628,False,False
36351,10,16,21,-0.3629756,False,False
36352,32,5,26,-0.3629962,False,False
36353,1,12,26,-0.36299643,False,False
36354,44,14,0,-0.36299843,False,False
36355,2,14,30,-0.3630029,False,False
36356,25,16,3,-0.3630175,False,False
36357,36,16,28,-0.36301756,False,False
36358,41,12,46,-0.36302772,False,False
36359,26,14,41,-0.3630285,False,False
36360,17,5,12,-0.36303085,False,False
36361,39,12,0,-0.3630479,False,False
36362,17,3,34,-0.3630523,False,False
36363,29,14,32,-0.36305723,False,False
36364,20,6,21,-0.36307037,False,False
36365,17,5,20,-0.3630712,False,False
36366,34,12,12,-0.3630759,False,False
36367,30,16,12,-0.36307797,False,False
36368,34,14,31,-0.36308032,False,False
36369,2,14,3,-0.36308107,False,False
36370,11,15,41,-0.36309916,False,False
36371,40,12,27,-0.36310562,False,False
36372,22,16,5,-0.36311215,False,False
36373,45,16,21,-0.36311343,False,False
36374,4,12,2,-0.36311355,False,False
36375,33,1,0,-0.36312035,False,False
36376,11,16,19,-0.36312243,False,False
36377,5,12,23,-0.363123,False,False
36378,34,11,21,-0.36312446,False,False
36379,19,0,29,-0.36312795,False,False
36380,17,14,40,-0.36313143,False,False
36381,4,12,26,-0.36313152,False,False
36382,9,16,38,-0.36313596,False,False
36383,40,16,18,-0.36316234,False,False
36384,28,16,4,-0.36316246,False,False
36385,34,14,39,-0.36317492,False,False
36386,33,16,44,-0.3631813,False,False
36387,25,16,14,-0.3631851,False,False
36388,30,16,17,-0.36319593,False,False
36389,20,3,27,-0.36319822,False,False
36390,15,14,32,-0.3631983,False,False
36391,25,15,30,-0.36319926,False,False
36392,27,5,19,-0.3632087,False,False
36393,27,16,25,-0.36322546,False,False
36394,8,16,31,-0.3632289,False,False
36395,10,16,7,-0.36323094,False,False
36396,21,14,35,-0.36323604,False,False
36397,22,12,16,-0.36326522,False,False
36398,35,14,11,-0.36326554,False,False
36399,37,16,25,-0.36328033,False,False
36400,22,16,26,-0.36328116,False,False
36401,1,4,31,-0.3632852,False,False
36402,22,14,40,-0.36329967,False,False
36403,34,14,8,-0.36330923,False,False
36404,7,16,13,-0.36331418,False,False
36405,1,5,5,-0.36331654,False,False
36406,45,12,14,-0.3633169,False,False
36407,3,5,40,-0.36331776,False,False
36408,28,7,11,-0.36331964,False,False
36409,46,5,16,-0.3633245,False,False
36410,3,16,12,-0.36332887,False,False
36411,46,1,18,-0.3633385,False,False
36412,15,5,33,-0.36333936,False,False
36413,37,16,31,-0.36335167,False,False
36414,3,14,24,-0.36337224,False,False
36415,13,11,44,-0.363376,False,False
36416,7,16,31,-0.36339784,False,False
36417,17,5,30,-0.36340192,False,False
36418,37,3,29,-0.36341617,False,False
36419,5,14,13,-0.36341873,False,False
36420,30,3,42,-0.36343464,False,False
36421,41,5,12,-0.3634562,False,False
36422,4,3,34,-0.36346847,False,False
36423,2,3,24,-0.36347684,False,False
36424,33,11,19,-0.36350325,False,False
36425,20,12,0,-0.36350742,False,False
36426,3,5,42,-0.36351785,False,False
36427,34,16,24,-0.36351913,False,False
36428,46,1,31,-0.36353213,False,False
36429,3,11,28,-0.3635383,False,False
36430,18,16,46,-0.36354437,False,False
36431,4,14,31,-0.36354715,False,False
36432,31,5,35,-0.36355773,False,False
36433,43,16,25,-0.36357543,False,False
36434,36,16,40,-0.3635809,False,False
36435,36,12,25,-0.36358678,False,False
36436,1,16,44,-0.36359173,False,False
36437,3,4,31,-0.36359224,False,False
36438,37,1,41,-0.36359432,False,False
36439,40,16,37,-0.363598,False,False
36440,41,11,45,-0.3636092,False,False
36441,42,14,41,-0.363635,False,False
36442,39,14,19,-0.36364305,False,False
36443,17,5,33,-0.36364782,False,False
36444,36,14,39,-0.36364916,False,False
36445,35,1,32,-0.36366493,False,False
36446,36,0,37,-0.36367634,False,False
36447,40,4,14,-0.36368963,False,False
36448,35,14,41,-0.363697,False,False
36449,7,16,20,-0.36369815,False,False
36450,2,3,12,-0.36370638,False,False
36451,35,5,2,-0.36371854,False,False
36452,35,16,23,-0.36372724,False,False
36453,3,5,16,-0.36373278,False,False
36454,11,16,28,-0.36373326,False,False
36455,9,1,40,-0.3637346,False,False
36456,15,14,44,-0.36373687,False,False
36457,19,16,14,-0.36374816,False,False
36458,22,14,32,-0.36375093,False,False
36459,46,5,25,-0.36376587,False,False
36460,31,16,1,-0.3637672,False,False
36461,1,12,11,-0.36377507,False,False
36462,22,2,29,-0.36377695,False,False
36463,1,7,31,-0.3637845,False,False
36464,17,12,42,-0.36379522,False,False
36465,15,12,5,-0.36380535,False,False
36466,5,1,31,-0.36380813,False,False
36467,34,14,12,-0.36381876,False,False
36468,32,12,26,-0.3638289,False,False
36469,7,16,42,-0.36383742,False,False
36470,0,12,20,-0.36384574,False,False
36471,31,16,38,-0.3638484,False,False
36472,23,14,33,-0.36385372,False,False
36473,14,6,7,-0.36385995,False,False
36474,37,3,46,-0.36387163,False,False
36475,36,16,18,-0.36388725,False,False
36476,34,16,33,-0.3638949,False,False
36477,0,1,18,-0.36390594,False,False
36478,34,16,5,-0.36391196,False,False
36479,35,16,33,-0.3639156,False,False
36480,14,4,31,-0.36392686,False,False
36481,10,15,42,-0.36394584,False,False
36482,30,15,33,-0.36395097,False,False
36483,28,12,20,-0.36395648,False,False
36484,11,16,4,-0.36395922,False,False
36485,6,3,29,-0.3639597,False,False
36486,28,16,42,-0.3639784,False,False
36487,22,5,6,-0.36401075,False,False
36488,2,6,23,-0.3640145,False,False
36489,19,7,31,-0.36402214,False,False
36490,31,16,23,-0.36402217,False,False
36491,28,1,20,-0.364035,False,False
36492,11,5,13,-0.36403883,False,False
36493,31,11,6,-0.3640436,False,False
36494,17,16,14,-0.36405146,False,False
36495,0,1,19,-0.36405754,False,False
36496,14,5,26,-0.36405897,False,False
36497,27,3,46,-0.36407077,False,False
36498,19,16,33,-0.36408034,False,False
36499,0,12,35,-0.36408034,False,False
36500,1,7,5,-0.3641098,False,False
36501,45,2,31,-0.36411408,False,False
36502,2,16,11,-0.36412156,False,False
36503,38,16,26,-0.3641216,False,False
36504,7,16,32,-0.36412406,False,False
36505,4,5,25,-0.3641347,False,False
36506,27,5,9,-0.3641389,False,False
36507,40,16,33,-0.3641469,False,False
36508,22,5,12,-0.3641544,False,False
36509,6,15,28,-0.36416164,False,False
36510,39,14,16,-0.36417383,False,False
36511,37,14,1,-0.364177,False,False
36512,43,14,19,-0.36417845,False,False
36513,35,8,23,-0.36417937,False,False
36514,19,16,3,-0.3641829,False,False
36515,16,3,44,-0.36418408,False,False
36516,28,2,11,-0.364191,False,False
36517,28,16,9,-0.36419624,False,False
36518,45,16,26,-0.36419842,False,False
36519,37,3,40,-0.3642012,False,False
36520,28,12,11,-0.3642019,False,False
36521,2,12,44,-0.36420208,False,False
36522,9,16,42,-0.36420542,False,False
36523,20,9,25,-0.36422178,False,False
36524,35,16,42,-0.36423224,False,False
36525,10,11,45,-0.3642339,False,False
36526,20,16,24,-0.36424214,False,False
36527,31,12,21,-0.3642497,False,False
36528,38,14,16,-0.36425716,False,False
36529,16,10,11,-0.36425856,False,False
36530,20,1,41,-0.36429268,False,False
36531,26,16,6,-0.3642934,False,False
36532,25,16,40,-0.36429358,False,False
36533,10,12,9,-0.36430302,False,False
36534,7,16,39,-0.36430317,False,False
36535,12,15,24,-0.36431152,False,False
36536,25,16,38,-0.36434415,False,False
36537,4,12,6,-0.3643466,False,False
36538,14,16,46,-0.36436284,False,False
36539,35,15,30,-0.36436602,False,False
36540,1,11,28,-0.3643768,False,False
36541,7,5,16,-0.36438563,False,False
36542,4,16,15,-0.36439976,False,False
36543,37,16,40,-0.36440203,False,False
36544,40,16,21,-0.36440614,False,False
36545,26,3,22,-0.3644079,False,False
36546,39,3,20,-0.3644109,False,False
36547,33,16,38,-0.36441433,False,False
36548,26,4,31,-0.36443055,False,False
36549,45,16,2,-0.3644397,False,False
36550,39,5,27,-0.36444005,False,False
36551,34,14,29,-0.3644482,False,False
36552,40,12,35,-0.3644488,False,False
36553,39,14,6,-0.36445197,False,False
36554,8,14,45,-0.36445478,False,False
36555,41,5,25,-0.36447427,False,False
36556,42,12,44,-0.36447898,False,False
36557,4,16,6,-0.36448058,False,False
36558,2,16,19,-0.36448538,False,False
36559,32,1,39,-0.3644857,False,False
36560,7,14,19,-0.36448908,False,False
36561,5,16,37,-0.36449105,False,False
36562,9,1,41,-0.36451328,False,False
36563,46,4,13,-0.36451972,False,False
36564,35,3,22,-0.36453772,False,False
36565,29,14,40,-0.36454543,False,False
36566,26,12,2,-0.36455154,False,False
36567,36,5,12,-0.36455816,False,False
36568,17,3,26,-0.36455935,False,False
36569,25,14,16,-0.36458158,False,False
36570,35,12,45,-0.36459336,False,False
36571,12,3,22,-0.36460677,False,False
36572,25,5,41,-0.3646205,False,False
36573,18,16,5,-0.36462057,False,False
36574,27,4,7,-0.36462262,False,False
36575,18,2,32,-0.3646356,False,False
36576,0,16,2,-0.3646365,False,False
36577,3,15,5,-0.364705,False,False
36578,37,12,3,-0.36470863,False,False
36579,2,16,27,-0.36471885,False,False
36580,35,3,11,-0.36472923,False,False
36581,20,16,26,-0.36473635,False,False
36582,24,14,25,-0.36474183,False,False
36583,17,0,18,-0.36474308,False,False
36584,13,16,32,-0.3647488,False,False
36585,39,16,4,-0.3647535,False,False
36586,32,1,35,-0.36476013,False,False
36587,45,16,42,-0.36476758,False,False
36588,20,16,45,-0.36477682,False,False
36589,39,14,30,-0.36478177,False,False
36590,34,16,20,-0.3647889,False,False
36591,10,16,33,-0.36478907,False,False
36592,0,12,39,-0.3648027,False,False
36593,44,5,39,-0.3648086,False,False
36594,25,14,35,-0.3648406,False,False
36595,42,12,17,-0.3648461,False,False
36596,4,7,12,-0.36484933,False,False
36597,34,11,7,-0.36485034,False,False
36598,29,14,19,-0.3648792,False,False
36599,39,16,26,-0.364896,False,False
36600,4,7,20,-0.3648984,False,False
36601,13,16,25,-0.36489856,False,False
36602,22,16,37,-0.3649005,False,False
36603,18,5,45,-0.3649079,False,False
36604,14,16,6,-0.36491615,False,False
36605,17,16,22,-0.364929,False,False
36606,33,16,32,-0.36493152,False,False
36607,29,16,20,-0.36493212,False,False
36608,33,11,4,-0.3649485,False,False
36609,23,14,17,-0.36496142,False,False
36610,4,5,23,-0.36497414,False,False
36611,29,2,5,-0.3649763,False,False
36612,37,16,39,-0.3649776,False,False
36613,45,14,18,-0.36498323,False,False
36614,37,7,3,-0.36498785,False,False
36615,1,5,40,-0.3650017,False,False
36616,34,14,33,-0.36502415,False,False
36617,11,5,34,-0.3650247,False,False
36618,40,16,9,-0.36502516,False,False
36619,13,14,5,-0.36503384,False,False
36620,38,12,18,-0.36503902,False,False
36621,0,2,46,-0.36504674,False,False
36622,2,16,3,-0.36505598,False,False
36623,8,16,27,-0.36507156,False,False
36624,2,16,5,-0.36507198,False,False
36625,3,5,44,-0.3650724,False,False
36626,40,15,2,-0.36507544,False,False
36627,20,7,39,-0.3650975,False,False
36628,20,7,12,-0.36509997,False,False
36629,0,16,13,-0.36510617,False,False
36630,22,14,25,-0.36510968,False,False
36631,41,3,42,-0.36511636,False,False
36632,11,3,7,-0.365122,False,False
36633,27,15,31,-0.36513975,False,False
36634,22,2,16,-0.36515418,False,False
36635,10,12,34,-0.36516762,False,False
36636,22,16,8,-0.36518434,False,False
36637,25,4,10,-0.36518583,False,False
36638,32,12,20,-0.365193,False,False
36639,34,4,12,-0.36520183,False,False
36640,37,5,12,-0.3652032,False,False
36641,9,16,27,-0.36520967,False,False
36642,6,4,3,-0.36520967,False,False
36643,10,15,19,-0.365217,False,False
36644,18,16,35,-0.36523575,False,False
36645,30,12,45,-0.36523625,False,False
36646,34,14,43,-0.36524576,False,False
36647,17,14,32,-0.36524647,False,False
36648,39,14,41,-0.36525282,False,False
36649,4,12,9,-0.36525753,False,False
36650,35,16,16,-0.36527067,False,False
36651,28,12,3,-0.36527362,False,False
36652,10,16,29,-0.3652855,False,False
36653,5,5,0,-0.3652902,False,False
